#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOBQNXF13152A747EF,Woeful Cries,B-Zet,ARBW4921187FB3BCA4,studio,0,0.395214,0.195448,200.048,0.112914,0.421566,0.792082,0,4,149.33288,-17.397,0.036039,0.1409
SOXKLKJ13741F57389,Razor'd Face,Wasteoid,ARVLOOH11E2835C19A,"studio, electric",2,0.794274,0.212227,98.792,0.078775,1.00E-06,0.817474,0,5,178.37524,-7.417,0.107783,0.123782
SORXSFR12A6D4FB126,Invocation [Hidden Track],Danzig,ARJZGP31187B9ACB5B,"studio, vocal",7,0.165013,0.26508,90.709,0.038202,0.807475,0.001319,1,3,179.33265,-12.011,0.038964,0.116427
SOVVYLP13729B1679A,Lightening Strikes (Live),The Seers,ARJG6AX1187FB4E768,"studio, electric",9,0.78315,0.646223,149.93,0.049054,0.005003,0.782084,0,4,235.96073,-5.906,0.512898,0.134387
SOAPGIZ1393DBAD214,Landscape Out of Context,Brook Hinton,ARIUFHT131866A5EA1,"studio, electric",1,0.103983,0.052462,72.75,0.052994,0.024366,0.627736,1,3,432.32608,-39.097,0.058009,0.10406
SOPNTHS137385DE22B,I Go Vertigo,Minus,ARP8LIA119B8667FFF,"studio, electric, vocal",6,0.926689,0.445246,177.879,0.165362,1.30E-05,0.115068,1,4,191.37841,-6.094,0.367777,0.14578
SOMDAHE13C792184DA,Menino,Trio Con Brio,ARSVZTF122C8677CAB,"instrumental, acoustic, studio",9,0.148754,0.099054,77.488,0.037561,0.991757,0.914607,1,4,184.37288,-17.343,0.260995,0.149091
SOMNDKQ141C9265127,To God Be the Glory (Tribute),Vinesong,AR5UX1C1187B9ADB7E,"tribute, studio, vocal",4,0.189441,0.093349,73.755,0.034111,0.754933,0.00022,1,3,490.42621,-11.113,0.078062,0.136302
SOXLXSX13D0E537827,Tales of Sorcery,Anal Vomit,AR767AW1187B9B2236,"studio, electric, vocal",1,0.980818,0.359828,99.287,0.141853,7.00E-06,0.05851,0,4,404.21252,-5.394,0.038511,0.131976
SOIXIJC144DCD5E132,Open Your Mind,Sunray,ARF892M1187B990B14,"studio, electric",9,0.650441,0.151852,92.128,0.03382,0.023602,0.894781,1,4,223.86621,-7.608,0.492935,0.109451
SOYUBZY13DBFE95795,Welcome to the Future,Architectural Metaphor,ARTEF691187B99485C,"studio, electric",11,0.707694,0.51734,93.741,0.054863,0.210053,0.690078,0,3,158.47293,-5.889,0.119051,0.145428
SOHYEUQ1373CEED1D8,The Plunderer,Naer Mataron,ARG31I71187B9A408B,"studio, electric",5,0.841904,0.360484,92.106,0.050722,2.80E-05,0.781185,1,5,229.27338,-5.72,0.254539,0.118343
SOHCIQB1461EB816B0,Nacht,Dimitar Dodovski,ARBSTZB11E2835C219,"instrumental, acoustic, studio",9,0.312832,0.076122,99.341,0.033739,0.989705,0.920488,0,4,303.5424,-18.553,0.053028,0.141347
SOZBTRV13F6ADCA1F1,Higher Than Life,Mike Lang,ARFK8VJ1187B9B30DF,"studio, electric",2,0.624576,0.157446,88.902,0.05093,0.020561,0.733179,0,4,221.03619,-3.472,0.51642,0.106859
SOTFITU130516DE9CF,The Voice of Freedom,The Johnny Mann Singers,ARG2PUS1187FB43BC9,"acoustic, studio, vocal",3,0.252274,0.203433,73.927,0.034346,0.971347,0.017766,1,3,146.94621,-13.972,0.139903,0.125076
